2020-10-16 06:07:37,"b'All the more terrifying because of the calm, yet passionate analysis that our life support systems are dying:\xe2\x80\xa6 https://t.co/FJOvSDONkb'"
2020-10-16 05:27:24,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-16 05:23:30,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-16 05:20:36,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-15 19:21:52,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-15 17:41:42,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-15 16:45:02,b'RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @MsFowlersays @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelic\xe2\x80\xa6'
2020-10-15 16:42:48,b'RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @MsFowlersays @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelic\xe2\x80\xa6'
2020-10-15 16:01:03,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-15 14:49:50,"b'RT @ReadingBioSci: Outside of my project, one of the highlights of my PhD was being chosen to attend #COP25 in Madrid last year, on behalf\xe2\x80\xa6'"
2020-10-15 13:23:46,"b'Outside of my project, one of the highlights of my PhD was being chosen to attend #COP25 in Madrid last year, on be\xe2\x80\xa6 https://t.co/El7cxIr9C8'"
2020-10-15 12:17:57,"b""Worrying reports: Brazilian gov't #Bolsonaro sent spies to climate summit #COP25 in Madrid in order to watch and in\xe2\x80\xa6 https://t.co/VpFas45OZV"""
2020-10-15 00:53:25,b'Jair Bolsonaro sent 4 secret service agents to COP25. Boycott Brazil NOW. @EUCouncil @HouseDemocrats @RepJeffries\xe2\x80\xa6 https://t.co/CXVIgDR83v'
2020-10-14 19:54:51,"b'RT @UNEP: As leaders will gather in Madrid for #COP25, step up your #ClimateAction for a better future! #ActNow, shift towards more plant-b\xe2\x80\xa6'"
2020-10-14 19:22:10,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-22 14:45:15,b'RT @TrustTshilidzi: We say #NO to all forms of plastic usage....\nthe environment needs your care  \n\n#COY15 and #COP25 Zimbabwe Youth Feedba\xe2\x80\xa6'
2020-10-22 14:14:57,b'RT @TrustTshilidzi: We say #NO to all forms of plastic usage....\nthe environment needs your care  \n\n#COY15 and #COP25 Zimbabwe Youth Feedba\xe2\x80\xa6'
2020-10-22 14:05:02,b'RT @TrustTshilidzi: We say #NO to all forms of plastic usage....\nthe environment needs your care  \n\n#COY15 and #COP25 Zimbabwe Youth Feedba\xe2\x80\xa6'
2020-10-22 13:54:24,b'PHOTOGRAPHY: The miracle of light and lines. Light travels in a straight line. Photo taken at Ifema in Feria de\xe2\x80\xa6 https://t.co/EyDh6tFWXD'
2020-10-22 13:47:53,b'RT @TrustTshilidzi: We say #NO to all forms of plastic usage....\nthe environment needs your care  \n\n#COY15 and #COP25 Zimbabwe Youth Feedba\xe2\x80\xa6'
2020-10-22 13:45:12,b'We say #NO to all forms of plastic usage....\nthe environment needs your care  \n\n#COY15 and #COP25 Zimbabwe Youth Fe\xe2\x80\xa6 https://t.co/gOUod96PIi'
2020-10-22 11:50:52,"b'RT @SusaninLangside: Among the many global discussions about sustainability I\xe2\x80\x99ve been privileged to represent Glasgow at recently, @ICLEI D\xe2\x80\xa6'"
2020-10-22 11:14:01,b'#COP25 \nThnx\n@LicypriyaK https://t.co/RDDhhdujFJ'
2020-10-22 10:31:28,b'RT @AyiccZim: We are hosting #COY15 and #COP25 Zimbabwe Youth Feedback Meeting and a road map to #COY16 and #COP26 @jeanbetrand_ is\nPresent\xe2\x80\xa6'
